team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_sweing,month,day_of_week
1,0.8,0.7201830172259955,1582.0,-0.45033438359083733,2.7349267211329846,0.0,0,0,58.5,1.000402055,1,0,0,0,0,0,1,2,6
1,0.75,-1.0167776647819042,1039.0,-0.6833493526300471,-0.8466712033405029,0.0,0,0,19.0,0.9504385959999999,1,0,0,0,0,1,0,2,6
3,0.8,0.6817870442552945,1124.0,0.6788920048299485,2.3228844820342647,0.0,0,0,57.0,0.950185965,1,0,0,0,0,0,1,2,6
2,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.912766667,1,0,0,0,0,1,0,2,6
7,0.7,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,0.892194444,1,0,0,0,0,1,0,2,6
10,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.8865,1,0,0,0,0,1,0,2,6
10,0.8,0.6817870442552945,1282.0,0.6430435480546854,1.5304955606905728,0.0,0,0,56.0,0.850532143,1,0,0,0,0,0,1,2,6
4,0.8,0.6817870442552945,1472.0,0.7326646899928431,1.0550622078843577,0.0,0,0,58.5,0.85011396,1,0,0,0,0,0,1,2,6
4,0.8,-0.9838668308070176,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.8450694440000001,1,0,0,0,0,1,0,2,6
9,0.75,1.2851523337948807,1282.0,0.7147404616052115,0.5796288550781425,0.0,0,0,58.0,0.7505931029999999,1,0,0,0,0,0,1,2,6
12,0.75,0.01808522576174964,1276.0,-0.9342885500568884,0.5796288550781425,0.0,0,0,35.0,0.750450658,1,0,0,0,0,0,1,2,6
12,0.75,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.702666667,1,0,0,0,0,1,0,2,6
11,0.7,0.4605531047574463,1192.0,0.4638012641783702,1.5304955606905728,0.0,0,0,54.0,0.7005089290000001,1,0,0,0,0,0,1,2,6
6,0.65,0.34079423668216463,881.0,-0.18147095777636452,-0.022586725143063313,0.0,0,0,33.0,0.651007071,1,0,0,0,0,0,1,2,6
8,0.6,0.8408560751339128,1196.0,0.6071950912794224,-0.8466712033405029,0.0,0,0,55.0,0.46682121200000004,1,0,0,0,0,0,1,2,6
7,0.7,0.8408560751339128,1400.0,0.6430435480546854,-0.8466712033405029,0.0,0,0,56.0,0.411553571,1,0,0,0,0,0,1,2,6
6,0.6,-1.1118534073760207,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.35038906999999975,1,0,0,0,0,1,0,2,6
1,0.8,0.7201830172259955,16882.0,0.7326646899928431,2.7349267211329846,0.0,0,0,58.5,1.000602279,1,0,0,0,0,0,1,2,0
9,0.75,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.994270833,1,0,0,0,0,1,0,2,0
2,0.8,0.6817870442552945,21385.0,0.7326646899928431,1.9425377997892925,0.0,0,0,58.5,0.900158405,1,0,0,0,0,0,1,2,0
3,0.8,0.6817870442552945,21266.0,0.6788920048299485,1.3720177764218344,0.0,0,0,57.0,0.90014152,1,0,0,0,0,0,1,2,0
10,0.8,0.6817870442552945,21540.0,0.6430435480546854,1.9425377997892925,0.0,0,0,56.0,0.900129762,1,0,0,0,0,0,1,2,0
10,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.85695,1,0,0,0,0,1,0,2,0
4,0.8,-0.9838668308070176,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.8092361109999999,1,0,0,0,0,1,0,2,0
12,0.8,0.01808522576174964,12261.0,-0.28901632810215366,1.1501488784456007,0.0,0,0,35.0,0.8004019609999999,1,0,0,0,0,0,1,2,0
4,0.8,0.6817870442552945,23122.0,0.4100285790154756,0.7381066393468809,0.0,0,0,56.5,0.800393224,1,0,0,0,0,0,1,2,0
9,0.75,1.2851523337948807,8992.0,0.7147404616052115,0.8965844236156193,0.0,0,0,58.0,0.7999632179999999,1,0,0,0,0,0,1,2,0
12,0.75,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.7404444440000001,1,0,0,0,0,1,0,2,0
11,0.7,0.5016916472260544,9792.0,0.5713466345041593,1.0550622078843577,0.0,0,0,54.0,0.700398148,1,0,0,0,0,0,1,2,0
6,0.7,0.34079423668216463,2984.0,-0.18147095777636452,0.10419550227192739,0.0,0,0,33.0,0.700354545,1,0,0,0,0,0,1,2,0
8,0.65,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.5619791670000001,1,0,0,0,0,1,0,2,0
1,0.75,-1.0167776647819042,1039.0,-0.6833493526300471,-0.8466712033405029,0.0,0,0,19.0,0.504596491,1,0,0,0,0,1,0,2,0
5,0.5,1.374742937393183,839.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.500801724,1,0,0,0,0,0,1,2,0
7,0.7,0.8408560751339128,2698.0,0.6430435480546854,-0.8466712033405029,0.0,0,0,56.0,0.35038906999999975,1,0,0,0,0,0,1,2,0
6,0.6,-1.1118534073760207,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.35038906999999975,1,0,0,0,0,1,0,2,0
8,0.65,0.8408560751339128,1435.0,0.6071950912794224,-0.8466712033405029,0.0,0,0,55.0,0.35038906999999975,1,0,0,0,0,0,1,2,0
2,0.8,-1.0167776647819042,1039.0,-0.6475008958547841,-0.8466712033405029,0.0,0,0,20.0,1.001416667,1,0,0,0,0,1,0,2,1
1,0.8,0.6817870442552945,1500.0,0.69681623321758,2.7349267211329846,0.0,0,0,57.5,1.000018551,1,0,0,0,0,0,1,2,1
10,0.8,0.6817870442552945,1188.0,0.6430435480546854,2.005928913496788,0.0,0,0,56.0,0.999995238,1,0,0,0,0,0,1,2,1
1,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.99485,1,0,0,0,0,1,0,2,1
8,0.7,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.976979167,1,0,0,0,0,1,0,2,1
3,0.8,0.6817870442552945,1112.0,0.6788920048299485,2.3228844820342647,0.0,0,0,57.0,0.950185965,1,0,0,0,0,0,1,2,1
2,0.8,0.6817870442552945,1452.0,0.7147404616052115,2.3228844820342647,0.0,0,0,58.0,0.9499816090000001,1,0,0,0,0,0,1,2,1
9,0.75,-1.0167776647819042,1039.0,-0.9701370068321514,-0.8466712033405029,0.0,0,0,11.0,0.919954545,1,0,0,0,0,1,0,2,1
4,0.8,0.6817870442552945,340.0,0.2666347519144235,1.1501488784456007,0.0,0,0,56.5,0.800434622,1,0,0,0,0,0,1,2,1
12,0.8,0.01808522576174964,1029.0,-0.7550462661805731,0.7381066393468809,0.0,0,0,35.0,0.800259023,1,0,0,0,0,0,1,2,1
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.778222222,1,0,0,0,0,1,0,2,1
9,0.75,1.2851523337948807,1070.0,0.7147404616052115,0.2309777296869181,0.0,0,0,58.0,0.7505931029999999,1,0,0,0,0,0,1,2,1
11,0.7,0.9368460075606648,946.0,0.3562558938525811,1.0550622078843577,0.0,0,0,54.0,0.7005135659999999,1,0,0,0,0,0,1,2,1
6,0.7,0.34079423668216463,913.0,-0.16354672938873302,0.10419550227192739,0.0,0,0,33.5,0.700184577,1,0,0,0,0,0,1,2,1
8,0.7,0.8408560751339128,1363.0,0.6251193196670539,-0.8466712033405029,0.0,0,0,55.5,0.586465465,1,0,0,0,0,0,1,2,1
7,0.7,0.8408560751339128,1639.0,0.6430435480546854,-0.8466712033405029,0.0,0,0,56.0,0.541517857,1,0,0,0,0,0,1,2,1
4,0.8,-0.9838668308070176,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.5375,1,0,0,0,0,1,0,2,1
6,0.7,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.49541666700000003,1,0,0,0,0,1,0,2,1
5,0.6,1.374742937393183,415.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.415172414,1,0,0,0,0,0,1,2,1
2,0.8,0.6817870442552945,1263.0,0.69681623321758,2.3228844820342647,0.0,0,0,57.5,1.05028058,1,0,0,0,0,0,1,2,2
3,0.8,0.6817870442552945,968.0,0.6788920048299485,2.7349267211329846,0.0,0,0,57.0,1.000230409,1,0,0,0,0,0,1,2,2
10,0.8,0.6817870442552945,1108.0,0.6430435480546854,2.7349267211329846,0.0,0,0,56.0,0.999995238,1,0,0,0,0,0,1,2,2
2,0.8,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,0.966759259,1,0,0,0,0,1,0,2,2
1,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.929183333,1,0,0,0,0,1,0,2,2
8,0.7,-0.9975796782965537,1039.0,-0.46825861197846885,-0.8466712033405029,0.0,0,0,25.0,0.915766667,1,0,0,0,0,1,0,2,2
1,0.8,0.6817870442552945,1532.0,0.69681623321758,1.9425377997892925,0.0,0,0,57.5,0.900147246,1,0,0,0,0,0,1,2,2
12,0.8,0.01808522576174964,1094.0,-0.1456225010011015,0.35775995710190883,0.0,0,0,34.0,0.8004019609999999,1,0,0,0,0,0,1,2,2
9,0.8,0.6817870442552945,1086.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.7999632179999999,1,0,0,0,0,0,1,2,2
7,0.7,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.779791667,1,0,0,0,0,1,0,2,2
9,0.75,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.755166667,1,0,0,0,0,1,0,2,2
6,0.7,0.34079423668216463,941.0,-0.3607132416526797,0.10419550227192739,0.0,0,0,33.0,0.700710417,1,0,0,0,0,0,1,2,2
7,0.7,0.8408560751339128,1471.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.7006120690000001,1,0,0,0,0,0,1,2,2
11,0.7,-0.45820767704146903,1042.0,0.4638012641783702,1.0550622078843577,0.0,0,0,53.0,0.7002788459999999,1,0,0,0,0,0,1,2,2
8,0.7,1.2851523337948807,1248.0,0.6788920048299485,-0.8466712033405029,0.0,0,0,57.0,0.700135088,1,0,0,0,0,0,1,2,2
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.687555556,1,0,0,0,0,1,0,2,2
5,0.65,1.374742937393183,326.0,0.37418012224021263,-0.8466712033405029,0.0,10,0,58.5,0.6508348079999999,1,0,0,0,0,0,1,2,2
6,0.7,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.531666667,1,0,0,0,0,1,0,2,2
4,0.35,1.374742937393183,287.0,0.4458770357907387,-0.11767339570430635,0.0,15,0,55.5,0.350706422,1,0,0,0,0,0,1,2,2
2,0.8,0.6817870442552945,1300.0,0.660967776442317,2.7349267211329846,0.0,0,0,56.5,1.0004460179999999,1,0,0,0,0,0,1,2,3
1,0.8,0.6817870442552945,1485.0,0.69681623321758,2.7349267211329846,0.0,0,0,57.5,1.000018551,1,0,0,0,0,0,1,2,3
10,0.8,0.6817870442552945,1039.0,0.6430435480546854,2.7349267211329846,0.0,0,0,56.0,0.999995238,1,0,0,0,0,0,1,2,3
2,0.8,-1.0167776647819042,1039.0,-0.575803982304258,-0.8466712033405029,0.0,0,0,22.0,0.9999242420000001,1,0,0,0,0,1,0,2,3
3,0.8,0.6817870442552945,1063.0,0.6788920048299485,2.3228844820342647,0.0,0,0,57.0,0.950185965,1,0,0,0,0,0,1,2,3
6,0.7,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.9425,1,0,0,0,0,1,0,2,3
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.906666667,1,0,0,0,0,1,0,2,3
7,0.7,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.8471,1,0,0,0,0,1,0,2,3
1,0.8,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.845458333,1,0,0,0,0,1,0,2,3
12,0.8,0.01808522576174964,1083.0,-1.1493792907084666,0.35775995710190883,0.0,0,0,34.0,0.800612676,1,0,0,0,0,0,1,2,3
9,0.8,1.2851523337948807,1069.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.7999632179999999,1,0,0,0,0,0,1,2,3
10,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.7715833329999999,1,0,0,0,0,1,0,2,3
11,0.75,-0.45820767704146903,668.0,-0.611652439079521,0.2309777296869181,0.0,0,0,26.0,0.7504,1,0,0,0,0,0,1,2,3
6,0.7,0.34079423668216463,766.0,-0.539955525528995,0.10419550227192739,0.0,0,0,33.0,0.700079032,1,0,0,0,0,0,1,2,3
5,0.7,1.374742937393183,557.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.562212644,1,0,0,0,0,0,1,2,3
7,0.07,0.8408560751339128,1608.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.522844828,1,0,0,0,0,0,1,2,3
4,0.5,1.374742937393183,417.0,0.5354981777288963,-0.11767339570430635,0.0,0,1,53.0,0.500720126,1,0,0,0,0,0,1,2,3
8,0.7,0.8408560751339128,1167.0,0.6788920048299485,-0.8466712033405029,0.0,0,0,57.0,0.496549708,1,0,0,0,0,0,1,2,3
2,0.8,-1.0167776647819042,1039.0,-0.46825861197846885,-0.8466712033405029,0.0,0,0,25.0,1.050666667,1,0,0,0,0,1,0,2,5
2,0.8,0.6817870442552945,1186.0,0.69681623321758,2.7349267211329846,0.0,0,0,58.0,1.000018551,1,0,0,0,0,0,1,2,5
3,0.8,0.6817870442552945,1060.0,0.6788920048299485,2.3228844820342647,0.0,0,0,57.0,0.950185965,1,0,0,0,0,0,1,2,5
1,0.8,0.6817870442552945,1534.0,0.660967776442317,1.9425377997892925,0.0,0,0,57.0,0.900135693,1,0,0,0,0,0,1,2,5
10,0.8,0.6817870442552945,1142.0,0.6430435480546854,1.9425377997892925,0.0,0,0,56.0,0.900129762,1,0,0,0,0,0,1,2,5
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.899111111,1,0,0,0,0,1,0,2,5
1,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.870083333,1,0,0,0,0,1,0,2,5
6,0.75,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.845833333,1,0,0,0,0,1,0,2,5
12,0.8,0.01808522576174964,1021.0,-0.1456225010011015,1.1501488784456007,0.0,0,0,34.0,0.8004019609999999,1,0,0,0,0,0,1,2,5
9,0.8,1.2851523337948807,829.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.7999632179999999,1,0,0,0,0,0,1,2,5
9,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.7715833329999999,1,0,0,0,0,1,0,2,5
6,0.75,0.34079423668216463,813.0,-0.8984400932816253,0.2309777296869181,0.0,0,0,33.0,0.750520115,1,0,0,0,0,0,1,2,5
11,0.75,-0.45820767704146903,677.0,-0.39656169842794275,0.5796288550781425,0.0,0,0,27.0,0.750027778,1,0,0,0,0,0,1,2,5
7,0.7,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.715766667,1,0,0,0,0,1,0,2,5
7,0.7,0.8408560751339128,658.0,0.7147404616052115,-0.8466712033405029,0.0,45,0,58.0,0.662270115,1,0,0,0,0,0,1,2,5
4,0.6,1.374742937393183,486.0,0.660967776442317,0.10419550227192739,0.0,0,1,57.0,0.600224189,1,0,0,0,0,0,1,2,5
5,0.7,1.374742937393183,687.0,0.8760585170938952,-0.8466712033405029,0.0,0,0,59.0,0.545657673,1,0,0,0,0,0,1,2,5
4,0.8,-0.9838668308070176,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.44791666700000005,1,0,0,0,0,1,0,2,5
8,0.7,0.8408560751339128,652.0,0.6788920048299485,-0.8466712033405029,0.0,37,0,57.0,0.36531871299999996,1,0,0,0,0,0,1,2,5
2,0.8,0.6817870442552945,1233.0,0.69681623321758,2.7349267211329846,0.0,0,0,57.5,1.000018551,0,1,0,0,0,0,1,2,6
7,0.7,-0.9975796782965537,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.928680556,0,1,0,0,0,1,0,2,6
10,0.8,0.6817870442552945,1388.0,0.6430435480546854,1.9425377997892925,0.0,0,0,56.0,0.9008,0,1,0,0,0,0,1,2,6
1,0.8,0.6817870442552945,1615.0,0.660967776442317,1.9425377997892925,0.0,0,0,56.5,0.900135693,0,1,0,0,0,0,1,2,6
3,0.8,0.6817870442552945,1283.0,0.6430435480546854,1.9425377997892925,0.0,0,0,56.0,0.900129762,0,1,0,0,0,0,1,2,6
1,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.893066667,0,1,0,0,0,1,0,2,6
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.8915555559999999,0,1,0,0,0,1,0,2,6
2,0.8,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,0.8755555559999999,0,1,0,0,0,1,0,2,6
8,0.7,-0.9975796782965537,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.840888889,0,1,0,0,0,1,0,2,6
12,0.8,0.01808522576174964,1026.0,-0.5041070687537319,1.1501488784456007,0.0,0,0,34.0,0.8003552079999999,0,1,0,0,0,0,1,2,6
9,0.8,1.2851523337948807,909.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.7999632179999999,0,1,0,0,0,0,1,2,6
6,0.75,0.34079423668216463,670.0,-0.18147095777636452,0.2309777296869181,0.0,0,0,33.0,0.75065101,0,1,0,0,0,0,1,2,6
11,0.75,-0.45820767704146903,629.0,-0.39656169842794275,0.5796288550781425,0.0,0,0,27.0,0.750027778,0,1,0,0,0,0,1,2,6
5,0.7,1.374742937393183,754.0,0.7326646899928431,-0.8466712033405029,0.0,0,0,58.5,0.700618234,0,1,0,0,0,0,1,2,6
6,0.75,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.610208333,0,1,0,0,0,1,0,2,6
9,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.6074166670000001,0,1,0,0,0,1,0,2,6
4,0.65,1.374742937393183,712.0,0.660967776442317,0.5479332982243948,0.0,0,1,56.5,0.568259587,0,1,0,0,0,0,1,2,6
7,0.7,0.8408560751339128,148.0,0.7147404616052115,-0.8466712033405029,0.0,0,0,58.0,0.35553448299999996,0,1,0,0,0,0,1,2,6
8,0.7,0.8408560751339128,154.0,0.6788920048299485,-0.8466712033405029,0.0,0,0,57.0,0.353259649,0,1,0,0,0,0,1,2,6
2,0.8,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,1.057962963,0,1,0,0,0,1,0,2,0
1,0.8,-1.0167776647819042,1039.0,-1.0059854636074144,-0.8466712033405029,0.0,0,0,10.0,0.962016667,0,1,0,0,0,1,0,2,0
10,0.8,0.6817870442552945,1127.0,-1.3286215745847818,1.9425377997892925,0.0,0,0,56.0,0.9008,0,1,0,0,0,0,1,2,0
1,0.8,0.6817870442552945,1506.0,-0.28901632810215366,1.3720177764218344,0.0,0,0,57.0,0.9005090440000001,0,1,0,0,0,0,1,2,0
2,0.8,0.6817870442552945,1413.0,-1.2569246610342557,1.3720177764218344,0.0,0,0,57.0,0.900477825,0,1,0,0,0,0,1,2,0
6,0.75,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.888125,0,1,0,0,0,1,0,2,0
12,0.8,0.01808522576174964,970.0,-0.1456225010011015,1.1501488784456007,0.0,0,0,34.0,0.8004019609999999,0,1,0,0,0,0,1,2,0
3,0.8,0.6817870442552945,1271.0,0.24871052352679196,0.7381066393468809,0.0,0,0,57.0,0.800161172,0,1,0,0,0,0,1,2,0
9,0.8,1.2851523337948807,1073.0,0.7147404616052115,0.7381066393468809,0.0,0,0,58.0,0.7999632179999999,0,1,0,0,0,0,1,2,0
4,0.7,1.374742937393183,767.0,-0.37863747004031123,0.7381066393468809,0.0,0,1,57.0,0.7900032359999999,0,1,0,0,0,0,1,2,0
11,0.75,-0.45820767704146903,103.0,-1.3644700313600449,0.5796288550781425,0.0,0,0,54.0,0.750648148,0,1,0,0,0,0,1,2,0
8,0.35,-0.9975796782965537,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.7071111109999999,0,1,0,0,0,1,0,2,0
5,0.7,1.374742937393183,773.0,0.7326646899928431,0.42115107080940417,0.0,0,0,58.0,0.700618234,0,1,0,0,0,0,1,2,0
9,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.697708333,0,1,0,0,0,1,0,2,0
6,0.75,0.34079423668216463,708.0,-0.1456225010011015,-0.8466712033405029,0.0,0,0,34.0,0.612517157,0,1,0,0,0,0,1,2,0
7,0.35,1.374742937393183,842.0,0.7147404616052115,-0.8466712033405029,0.0,0,1,58.0,0.35038906999999975,0,1,0,0,0,0,1,2,0
8,0.35,1.374742937393183,901.0,0.7147404616052115,-0.8466712033405029,0.0,0,1,58.0,0.35038906999999975,0,1,0,0,0,0,1,2,0
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,0.35038906999999975,0,1,0,0,0,1,0,2,0
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,1.004888889,0,1,0,0,0,1,0,2,1
2,0.8,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,0.966759259,0,1,0,0,0,1,0,2,1
10,0.8,0.6817870442552945,1268.0,-1.3644700313600449,1.9425377997892925,0.0,0,0,56.0,0.90063244,0,1,0,0,0,0,1,2,1
1,0.8,0.6817870442552945,1546.0,-1.3644700313600449,1.9425377997892925,0.0,0,0,57.0,0.90047076,0,1,0,0,0,0,1,2,1
3,0.8,0.6817870442552945,813.0,-1.3644700313600449,1.9425377997892925,0.0,0,0,57.0,0.90047076,0,1,0,0,0,0,1,2,1
2,0.8,0.6817870442552945,1512.0,-1.3644700313600449,1.9425377997892925,0.0,0,0,57.0,0.8999840579999999,0,1,0,0,0,0,1,2,1
1,0.8,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.853666667,0,1,0,0,0,1,0,2,1
9,0.8,1.2851523337948807,1263.0,-0.7191978094053102,0.35775995710190883,0.0,0,0,58.0,0.8008,0,1,0,0,0,0,1,2,1
12,0.8,0.01808522576174964,900.0,-0.1456225010011015,0.7381066393468809,0.0,0,0,34.0,0.8004019609999999,0,1,0,0,0,0,1,2,1
4,0.7,-0.9975796782965537,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,0.7967555559999999,0,1,0,0,0,1,0,2,1
6,0.75,0.34079423668216463,640.0,-0.6475008958547841,-0.8466712033405029,0.0,0,0,34.0,0.750797009,0,1,0,0,0,0,1,2,1
11,0.8,-0.45820767704146903,13.0,-0.39656169842794275,0.2309777296869181,0.0,0,0,54.0,0.750648148,0,1,0,0,0,0,1,2,1
5,0.75,1.374742937393183,855.0,0.7326646899928431,0.5796288550781425,0.0,0,0,58.0,0.750356125,0,1,0,0,0,0,1,2,1
8,0.35,-0.9975796782965537,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.703770833,0,1,0,0,0,1,0,2,1
4,0.7,1.374742937393183,855.0,0.7326646899928431,0.42115107080940417,0.0,0,1,58.0,0.700618234,0,1,0,0,0,0,1,2,1
9,0.8,-1.0167776647819042,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.6895,0,1,0,0,0,1,0,2,1
6,0.75,-1.1118534073760207,1039.0,-1.0776823771579405,-0.8466712033405029,0.0,0,0,8.0,0.6283333329999999,0,1,0,0,0,1,0,2,1
7,0.5,1.374742937393183,1025.0,0.7147404616052115,-0.11767339570430635,0.0,0,1,58.0,0.500801724,0,1,0,0,0,0,1,2,1
8,0.5,1.374742937393183,1061.0,0.7147404616052115,0.10419550227192739,0.0,0,1,58.0,0.39354885100000003,0,1,0,0,0,0,1,2,1
4,0.7,-0.9975796782965537,1039.0,-0.8267431797310992,-0.8466712033405029,0.0,0,0,15.0,1.0331555559999999,0,1,0,0,0,1,0,2,2
12,0.8,-1.0039790071250039,1039.0,-1.0418339203826774,-0.8466712033405029,0.0,0,0,9.0,1.02,0,1,0,0,0,1,0,2,2
2,0.8,0.6817870442552945,1557.0,-1.3644700313600449,2.005928913496788,0.0,0,0,57.5,1.000344928,0,1,0,0,0,0,1,2,2
1,0.8,0.6817870442552945,1498.0,-1.3644700313600449,2.7349267211329846,0.0,0,0,57.0,1.000065789,0,1,0,0,0,0,1,2,2
8,0.35,-0.9975796782965537,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.994375,0,1,0,0,0,1,0,2,2
2,0.8,-1.0167776647819042,1039.0,-0.7191978094053102,-0.8466712033405029,0.0,0,0,18.0,0.912037037,0,1,0,0,0,1,0,2,2
5,0.7,-0.9975796782965537,1039.0,-1.2927731178095188,-0.8466712033405029,0.0,0,0,2.0,0.87,0,1,0,0,0,1,0,2,2
10,0.8,0.6817870442552945,598.0,-1.3644700313600449,1.5304955606905728,0.0,0,0,56.0,0.850364583,0,1,0,0,0,0,1,2,2
6,0.8,0.34079423668216463,656.0,-0.3248647848774167,0.35775995710190883,0.0,0,0,34.0,0.800947475,0,1,0,0,0,0,1,2,2
12,0.8,0.01808522576174964,854.0,-0.1456225010011015,0.7381066393468809,0.0,0,0,34.0,0.8004019609999999,0,1,0,0,0,0,1,2,2
9,0.8,1.2851523337948807,609.0,-0.39656169842794275,0.7381066393468809,0.0,0,0,58.0,0.8001441440000001,0,1,0,0,0,0,1,2,2
5,0.75,1.374742937393183,788.0,0.8402100603186321,0.928279980469367,0.0,0,0,59.5,0.750406233,0,1,0,0,0,0,1,2,2
8,0.6,1.374742937393183,1069.0,-0.002228673900049323,0.10419550227192739,0.0,0,1,58.0,0.714410494,0,1,0,0,0,0,1,2,2
4,0.7,1.374742937393183,667.0,0.4100285790154756,0.42115107080940417,0.0,0,1,59.5,0.7005884059999999,0,1,0,0,0,0,1,2,2
1,0.8,-1.0167776647819042,1039.0,-0.9342885500568884,-0.8466712033405029,0.0,0,0,12.0,0.618361111,0,1,0,0,0,1,0,2,2
